Index,User name,Start Time,Stop Time,Status,Mark To Pause,Label,Comment,Run ID,Line,Vial,Evaluate,Sample Type,Reference,Acquisition information Background Result,Linearity Correction Result,Pressure Adjust Target Intensity,High Voltage,Kiel IV Initial Pressure,Kiel IV Residual CO₂ Pressure,Peak Center Result,Kiel IV Non Condensable Pressure,Pressure Adjust Result Intensity,Initial Intensity from µ-Volume,Kiel IV Leak Rate,Pressure Adjust Initial Intensity,Ion Source Pressure,Pressure Adjust Bellow Position,Kiel IV CO₂ Sample Pressure,Kiel IV Acid Temperature,Measuring from,Pressure Adjust failed with Target Intensity,Cycle Number,Sample Intensities Sample Intensity 44.00 m/z,45.00 m/z,45.00 m/z__dup2,46.00 m/z,46.00 m/z__dup2,Standard Intensities Standard Intensity 44.00 m/z,"Molecule Deltas CO2 Brand, Assonov and Coplen d45CO2",d46CO2,"CO2 Brand, Assonov and Coplen (Avg.) d45CO2 Mean",d45CO2 SD,d45CO2 SE,d46CO2 Mean,d46CO2 SD,d46CO2 SE,d 13C/12C  Mean,d 13C/12C  Std Dev,d 18O/16O  Mean,d 18O/16O  Std Dev,Excel File,Date,Date_ordinal,leak_rate,p_gases,p_no_acid,total_co2,1  Cycle Int  Samp  44,Identifier 1,Species,Identifier 2
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 15,8.68940592724523,9.464010665678137,5.888456739159415,12.485363761748882,7.870257539041172,5.511792907301994,0.8861608881149952,1.3126705929509264,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 16,,,5.635906005743768,,7.532769123878095,5.275207171027275,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
25.0,GIRMS\IRMS-operator,2026-03-21 03:21:57.636,2026-03-21 04:38:14.814,Success,False,780 - G. ruber,54-55,25.0,1.0,14.0,True,Unknown,,"0.001 V, 0.001 V, 0.002 V",,15.326 V,9.5200 kV,45 µbar,42 µbar,Carbon Dioxide: 0.0200 kV,57 µbar,12.045 V,17.807 V,78 µbar/min,3.333 V,1.13E-007 mbar,10 %,870 µbar,72 °C,µ-Volume,13.347 V,Pre,13.94936434356235,15.18430102607972,12.943673022005626,20.00517370599336,17.29611279862947,12.123137632289156,0.9244029904813544,0.2630118944886295,0.9310485912747968,0.0273962249522941,0.0068490562380735,0.2642910081078614,0.016234734339651,0.0040586835849127,0.9864762314507476,0.0293237421353052,0.2624700766119952,0.0162525574073628,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 03:21:57.636,739696.0,78.0,57.0,42.0,870.0,12.045,780,G. ruber,54-55
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 1,13.419821778216583,14.608952291224073,12.271481640551158,19.24582543271608,16.397274755416575,11.49289301959537,0.9435100706600696,0.2475617054737977,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 2,12.914895931163056,14.059963710520336,11.643859632227487,18.52209093469209,15.558145665107434,10.904535571017488,0.9159219890575444,0.2466082043965922,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 3,12.432068506160006,13.535159714434217,11.055755503389904,17.83025982278413,14.771230243621533,10.352730670848116,0.8960210971513671,0.2657846492897242,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 4,11.973217049517856,13.036255927257107,10.505932457659313,17.172299050269785,14.035843037543955,9.83725984319262,0.9109321766200827,0.2579745618433993,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 5,11.53534642783664,12.560176737520765,9.990382082674572,16.544200204787913,13.347275279937447,9.354432878649243,0.9222105611026432,0.2439622753105386,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 6,11.116325775065643,12.104439623568126,9.506302960131237,15.943832420287793,12.699494312139194,8.900508204379303,0.8826349760266972,0.2806006599971322,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 7,10.717078963198883,11.670294292185371,9.05192185184724,15.371270202575388,12.09152751523253,8.474326434391932,0.8932993400561084,0.2620739156717899,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 8,10.335758248248322,11.255550272677011,8.624220020499665,14.824576400695507,11.520724178901483,8.07399221954648,0.9308897033690756,0.2576753743361859,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 9,9.970550602955615,10.858181007120676,8.221725139341677,14.30109860795564,10.982848428664866,7.697008102023396,0.9210635395568988,0.2776608926955415,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 10,9.62078563300632,10.47805681550852,7.843101895650465,13.79977884191102,10.476481600626352,7.342107484329131,0.9628168194453224,0.2883408303369084,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 11,9.286597290911896,10.114315040323802,7.484461090063465,13.32046809094972,9.997643255172434,7.0063399393610455,0.9540607654658916,0.2694034630688069,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 12,8.964821616091951,9.764291875022506,7.146331556055615,12.859098338065808,9.545592047450954,6.689430388846172,0.9612673151520036,0.262172857008025,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 13,8.656918922343477,9.429114945147104,6.82668674728639,12.417755745826426,9.118703988681784,6.390111334851143,0.963884606896448,0.2794270711090618,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 14,8.36263588992618,9.108725078318187,6.524454695683272,11.995814465461436,8.714772485671702,6.107106724658234,0.9431143651825736,0.2912165752526618,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 15,8.079394617953524,8.800494559023448,6.237995046081955,11.58907236951417,8.331819119950158,5.838641358331707,0.9707471441726678,0.2351811994469876,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 16,,,5.966674961815373,,7.969952844558421,5.584958427771267,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
26.0,GIRMS\IRMS-operator,2026-03-21 03:57:27.837,2026-03-21 05:11:07.912,Success,False,SHP2L,,26.0,2.0,14.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.003 V",,0.009 V,9.5199 kV,35 µbar,40 µbar,Carbon Dioxide: 0.0199 kV,45 µbar,3.234 V,0.009 V,88 µbar/min,11.717 V,5.66E-008 mbar,100 %,27 µbar,72 °C,µ-Volume,0.014 V,Pre,0.0094890767849082,0.0103152466467554,3.532448549021248,0.0137395671181645,4.717569166507939,3.305921570905366,-1.149911286062677,9.719277229965684,-0.8124300427686805,0.6275663457480065,0.1568915864370016,9.255040551224097,0.9254961253244294,0.2389620720240671,-1.2038167303409162,0.6941625521106592,9.266911929922548,0.927219365318704,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 03:57:27.837,739696.0,88.0,45.0,40.0,27.0,3.234,SHP2L,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 1,0.0090281198705935,0.009822052908714,3.389129317338692,0.0130660772688992,4.526144054064994,3.1719682809132355,-0.3312587801752586,9.299991511377836,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 2,0.0087872675608552,0.0095486937355717,3.256244472688911,0.0127148463776322,4.348413447753424,3.047521027502777,-1.5167916261412673,9.06718007107954,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 3,0.0085955025658225,0.0093462010634794,3.1287283112747533,0.0124392617560904,4.178555435283202,2.9282458181540747,-0.8512822277303433,9.194761347170788,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 4,0.0084228294852508,0.0091510272552017,3.0072956335885657,0.012198221266561,4.016460912987293,2.8147323682702057,-1.6553585414164074,9.971193442375624,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 5,0.0082705995336577,0.0090010442622014,2.8911925897545463,0.0119747044881399,3.8610230356105455,2.705960321431054,0.02927948270659,9.702250712724458,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 6,0.0081220748259133,0.0088361610638154,2.7802864829962224,0.0117199141075385,3.713156396236637,2.6021171884094367,-0.3428449510172182,6.254844163116058,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 7,0.0079696591673379,0.008663195742031,2.6741780991106734,0.0115481576352425,3.5714197963696304,2.502822154542866,-1.1768799245966963,10.46908078071418,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 8,0.0078311740886871,0.0085175943335892,2.572960762270292,0.0113180751278446,3.436207046543436,2.408030588968899,-0.6327882543453178,7.846073605336956,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 9,0.0077004684219587,0.0083781307917304,2.475748611868325,0.0111438751369177,3.306205684032657,2.316945601607894,-0.3229829681191676,9.186047374252436,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 10,0.0075668453227295,0.0082359342371026,2.38283996042928,0.0109460375904078,3.1821684182550696,2.230042278157777,0.0710817382878481,8.774997286233432,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 11,0.007436136894219,0.0080830316746796,2.293859879105594,0.0107672243382002,3.063347857194064,2.146754874455666,-1.2405752068678222,9.736313124021567,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 12,0.0073115851915107,0.0079440596727417,2.208250368274685,0.0105805811979436,2.949036459677552,2.0666588620697146,-1.6856521704127214,9.128282196383395,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 13,0.0071870361019389,0.0078089797877253,2.126160184406978,0.010417649961451,2.8394651387101284,1.989831494192244,-1.649675406510176,10.8424610385367,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 14,0.0070587542920721,0.0076797331717819,2.047643834056001,0.0101946253738077,2.7343885243799475,1.9163691198024728,-0.3349581638693033,7.194867718020026,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 15,0.0069322664021109,0.0075431949486364,1.9722066934265816,0.0100268045874853,2.633755000790012,1.845732007249072,-0.2082823980289472,8.692830830168807,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 16,,,1.899857112633724,,2.5369394424811773,1.7779997711190372,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
27.0,GIRMS\IRMS-operator,2026-03-21 04:38:14.939,2026-03-21 05:44:16.888,Success,False,780 - G. ruber,80-81,27.0,1.0,15.0,True,Unknown,,"0.001 V, 0.001 V, 0.002 V",,15.870 V,9.5201 kV,45 µbar,42 µbar,Carbon Dioxide: 0.0201 kV,57 µbar,11.694 V,18.466 V,93 µbar/min,3.213 V,1.12E-007 mbar,10 %,880 µbar,72 °C,µ-Volume,13.818 V,Pre,14.444867877370603,15.727907897356884,12.578115345362562,20.709036273882923,16.80444030277544,11.778409389859922,1.0027626342239415,-0.0727973873154708,1.0194309316420735,0.0341136395048147,0.008808103845378,-0.0684636194827267,0.0211902728289475,0.0052975682072368,1.0934234320692404,0.0360737028376291,-0.0708533486614634,0.0211543639995598,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 04:38:14.939,739696.0,93.0,57.0,42.0,880.0,11.694,780,G. ruber,80-81
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 1,13.894866017705686,15.128046752337353,11.930183054331676,19.920496625826893,15.93847422115618,11.171201972371824,0.9580266529374272,-0.0954219175431925,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 2,13.370106725103147,14.557600499514477,11.322767020586866,19.168911857531608,15.12859611027056,10.603337931294154,1.0178853071325378,-0.0661557079337793,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 3,12.871707586652525,14.015765532717198,10.756373883608717,18.454222364352283,14.370529336855949,10.07204761923004,1.0009484031914262,-0.0773784087683138,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 4,12.394855527288206,13.496906043414016,10.226145864848036,17.771019024775565,13.661412877963125,9.57493527226196,0.977468890946076,-0.0748551860900725,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 5,11.93812003553558,13.000116230372326,9.72835767400636,17.116247100756706,12.996374053881702,9.108499569399893,0.9798277453201276,-0.0722899698394341,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 6,11.502469686872251,12.52664673459901,9.2603922983243,16.491933150218067,12.370271963999803,8.669982461339721,1.014257344199576,-0.0480901756226836,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 7,11.08863848623671,12.076631666544811,8.821583321968726,15.898792428896964,11.783896369860706,8.258836168428859,1.0252020100243175,-0.063704034050871,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 8,10.689223913556823,11.641741277102366,8.40793597829713,15.326245112345752,11.23118249885851,7.871182829665946,1.0107757750934532,-0.0905808141934416,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 9,10.309154896146543,11.22829365861787,8.018583537463087,14.781309647486744,10.711489601061878,7.506700774461607,1.0249698652515793,-0.0971092681880669,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 10,9.944349607117672,10.83183336389436,7.651232336776414,14.25888983719164,10.21993477190389,7.162365069978292,1.0609114141231224,-0.0629679963598528,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 11,9.596149234182128,10.452498958111804,7.3042218698300285,13.759402913973863,9.756563587115345,6.837334253230085,1.034138058231271,-0.0963901187718274,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 12,9.26140023859252,10.088086606387035,6.97571864059578,13.279393567013834,9.317575378344594,6.529736874814752,1.036052902409601,-0.0700875506198794,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 13,8.941287903196105,9.739920975092785,6.665871025446789,12.820808572695787,8.903045907280692,6.2395519384676845,1.0638595861258704,-0.0278875132350142,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 14,8.633823532256217,9.405315400484936,6.371900917414564,12.379913015292225,8.510430486572435,5.964217279576242,1.084377385420776,-0.0415235931574553,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 15,8.339153350667264,9.084672213915722,6.093332320850067,11.957494897769031,8.138319044112798,5.703474192029724,1.107044338889418,-0.0381782700342725,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 16,,,5.829781772021192,,7.78619003975737,5.456600972539574,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
28.0,GIRMS\IRMS-operator,2026-03-21 05:11:08.040,2026-03-21 06:19:36.470,Success,False,780 - G. ruber,76-77,28.0,2.0,15.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,18.029 V,9.5200 kV,37 µbar,40 µbar,Carbon Dioxide: 0.0200 kV,42 µbar,11.128 V,21.035 V,215 µbar/min,11.146 V,1.08E-007 mbar,10 %,826 µbar,72 °C,µ-Volume,16.618 V,Pre,17.653775261605944,19.211827211319324,11.973707370697376,25.309140132195843,15.998253868348488,11.213761614526476,0.579030415805093,-0.057326591959228,0.7128056957697859,0.1016603584419858,0.0254150896104964,-0.0327844535389587,0.0229221566916649,0.0059184754083983,0.7637906406713912,0.1080514272537773,-0.0344221575989826,0.022759375011248,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 05:11:08.040,739696.0,215.0,42.0,40.0,826.0,11.128,780,G. ruber,76-77
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 1,16.96422402736064,18.46267133229864,11.36420875908432,24.321237848527325,15.183145449883826,10.64204876300212,0.5900292103317994,-0.0495848765111883,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 2,16.316112922395433,17.758382849632614,10.79577057832372,23.39203123880137,14.423320339448342,10.109436558450426,0.5894632888991946,-0.0654643324013992,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 3,15.693691419328417,17.082421474396106,10.26287525170934,22.500584171540627,13.71044878793467,9.609532402719225,0.6249622465306359,-0.0480182890983948,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 4,15.101385163034168,16.438244275986072,9.76202253432448,21.651635216004745,13.041476057298071,9.140473650659288,0.6315430317451742,-0.0391739256392353,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 5,14.539760397638046,15.828250341354726,9.292681107800725,20.846540377862347,12.41376464200724,8.70064220058724,0.660708373738883,-0.0514400077957777,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 6,14.00310997840282,15.245048694549917,8.852009488072275,20.077282832391152,11.82487075162638,8.287471579278673,0.676524363629083,-0.0720156119664583,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 7,13.485816167558395,14.682649068771717,8.436133376923543,19.33629278970469,11.269057439095864,7.897872709171732,0.674086702610488,-0.0207696107360488,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 8,12.995314644540514,14.149679236351368,8.045075826584217,18.6331665976118,10.745419907974822,7.531170383066924,0.6952174977430392,-0.0242918309936168,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 9,12.526452083886223,13.640059523521778,7.675586633621572,17.961481855637917,10.252261803872477,7.185076343239616,0.7280980594650543,-0.0063439619634175,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 10,12.075912998880112,13.150243453918812,7.327413535652947,17.316172168977154,9.786526010758768,6.858905136928587,0.7687790782977544,0.0287067207669355,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 11,11.646863864625658,12.683583788811086,6.998053483887554,16.700620101220498,9.347051571648548,6.550600405850182,0.7908531369620331,-0.0069521098985392,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 12,11.23600904818889,12.236697964607597,6.686418941664183,16.111428187615765,8.930311193974802,6.258618878091539,0.8047624896196925,-0.0165229891888607,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 13,10.838952707017626,11.80498152249944,6.392047063749523,15.542412446267496,8.537212656266579,5.982979730469853,0.845741943247269,-0.0107767731096775,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 14,10.462057636941635,11.39493136876714,6.113402189800425,15.002111242539774,8.164943581486641,5.722051930154072,0.8670664657277616,-0.0137031222671168,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 15,10.098648117746082,10.999398878646357,5.848489598736535,14.481181548364052,7.811168478257547,5.474022338621929,0.8780248279636194,-0.0093827695554216,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 16,,,5.598725656090769,,7.477456973321328,5.240169213975634,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
29.0,GIRMS\IRMS-operator,2026-03-21 05:44:17.013,2026-03-21 07:03:39.018,Success,False,780 - G. ruber,72-73,29.0,1.0,16.0,True,Unknown,,"0.001 V, 0.001 V, 0.002 V",,11.474 V,9.5202 kV,45 µbar,37 µbar,Carbon Dioxide: 0.0202 kV,54 µbar,10.507 V,13.146 V,93 µbar/min,3.326 V,1.03E-007 mbar,14 %,841 µbar,72 °C,µ-Volume,,Pre,10.283980618708402,11.20238340829513,11.282391406015536,14.747000955733494,15.073395990523537,10.564778100245269,1.4136930744121925,0.1181483666314875,1.347595404660377,0.0175820829205507,0.0045396742895287,0.1043860042695262,0.0173590430259229,0.0044820856363665,1.4382736417009194,0.0184784248911864,0.1014403973349953,0.0173538732303796,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 05:44:17.013,739696.0,93.0,54.0,37.0,841.0,10.507,780,G. ruber,72-73
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 1,9.9233427154949,10.809890936331382,10.717339912419927,14.22993151437481,14.31807103076859,10.03516588179736,1.3912616888507312,0.1127622712071563,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 2,9.577844392054349,10.433841118561242,10.189491877304528,13.734870708158384,13.61206891456528,9.540343493932667,1.3602445387790318,0.1317823117490402,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 3,9.246910107543302,10.073843965279078,9.693705620422294,13.26025249877854,12.949160956534582,9.075576719532693,1.3571811849539817,0.1134134990068425,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 4,8.929807792895108,9.72867346738479,9.228560695396874,12.805409454497532,12.327395104560091,8.639697085612088,1.35128636804005,0.0852995286733104,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 5,8.626351841435998,9.398314723717188,8.790094027267907,12.37043228351241,11.741704963835913,8.228997855987146,1.3416254244889014,0.0830053514415674,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 6,8.335138725947102,9.081247815834496,8.37802374870472,11.95283951679154,11.190838836821747,7.842872391932278,1.333815285701867,0.0715637354231635,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 7,8.054445820228208,8.775690658240213,7.990274200188134,11.550642275008398,10.672934078368382,7.479775797121793,1.3364451003792244,0.1092020262465354,,,,,,,,,,,Renata Nagai 780 G. ruber series 1.xlsx,,,,,,,,,,
